HOLE:	U1513A
EXPEDITION:	369
TOP:	193.2031
BOTTOM:	294.2442
DEPTH_WMSF	TENS	CS	ETIM
m	lbf	ft/h	s
289.2150	5888.669	1650.18	40.27081
289.3674	5799.619	1657.342	39.18631
289.5198	5755.123	1644.525	38.11212
289.6722	5659.863	1641.119	37.0098
289.8246	5600.044	1641.882	35.90795
289.9770	5536.528	1640.882	34.80455
290.1294	5453.135	1640	33.70114
290.2818	5459.836	1640	32.6019
290.4342	5384.015	1640	31.52954
290.5866	5322.519	1640	30.42769
290.7390	5302.934	1639.881	29.32441
290.8914	5275.386	1639.832	28.22188
291.0438	5101.427	1646.119	27.12071
291.1962	4892.596	1646.528	26.03584
291.3486	4912	1645.249	24.94743
291.5010	4905.944	1658.913	23.84391
291.6534	4856.838	1628.508	22.74197
291.8058	4817.277	1570.642	21.65221
291.9582	4739.466	1552.409	20.51383
292.1106	4622.159	1546.695	19.35507
292.2630	4438.694	1533.431	18.20579
292.4154	4411.542	1505.689	17.03153
292.5678	4529.896	1497.299	15.82891
292.7202	4324.336	1505.578	14.6276
292.8726	4252.012	1489.057	13.44204
293.0250	4282.337	1445	12.24964
293.1774	4102.533	1444.41	11.01128
293.3298	3968.48	1433.017	9.758704
293.4822	4030.137	1379.338	8.501445
293.6346	3853.357	1355.229	7.215859
293.7870	3862.953	1262.225	5.915533
293.9394	3870.549	1216.517	4.503214
294.0918	3552.756	1179.5	3.026744
294.2442	3644.294	1035.219	1.486318

